chr	start	end	TF	genic
chrXV	649047	649048	Tfb2	False
chrXII	371269	371270	Tfb2	False
chrV	396743	396744	Tfb2	False
chrIV	307821	307822	Tfb2	False
chrXV	1003920	1003921	Tfb2	False
chrXVI	352370	352371	Tfb2	False
chrX	521774	521775	Tfb2	False
chrXIV	619764	619765	Tfb2	False
chrVII	316748	316749	Tfb2	False
chrIV	221939	221940	Tfb2	False
chrXV	1004432	1004433	Tfb2	False
chrVII	807737	807738	Tfb2	False
chrXIV	64632	64633	Tfb2	False
chrXIV	576126	576127	Tfb2	False
chrXV	901216	901217	Tfb2	False
chrX	123029	123030	Tfb2	False
chrIX	249687	249688	Tfb2	False
chrXI	158569	158570	Tfb2	False
chrXVI	517181	517182	Tfb2	False
chrXII	48678	48679	Tfb2	False
chrII	392849	392850	Tfb2	False
chrXIV	576048	576049	Tfb2	True
chrVII	788240	788241	Tfb2	False
chrIV	465546	465547	Tfb2	False
chrXII	713211	713212	Tfb2	False
chrII	606219	606220	Tfb2	True
chrXI	164908	164909	Tfb2	False
chrII	532266	532267	Tfb2	False
chrXII	253746	253747	Tfb2	False
chrXIV	500881	500882	Tfb2	False
chrXIV	167869	167870	Tfb2	False
chrIV	416977	416978	Tfb2	False
chrXIII	886898	886899	Tfb2	False
chrXVI	822517	822518	Tfb2	False
chrX	157337	157338	Tfb2	False
chrV	225271	225272	Tfb2	False
chrXV	259311	259312	Tfb2	False
chrVII	599327	599328	Tfb2	False
chrII	592827	592828	Tfb2	False
chrV	237180	237181	Tfb2	False
chrVII	557538	557539	Tfb2	False
chrX	703116	703117	Tfb2	False
chrXI	309118	309119	Tfb2	False
chrV	510186	510187	Tfb2	False
chrX	160482	160483	Tfb2	False
chrII	613997	613998	Tfb2	False
chrIV	308364	308365	Tfb2	False
chrIV	1385106	1385107	Tfb2	False
chrVII	904897	904898	Tfb2	False
chrII	236354	236355	Tfb2	False
chrIV	1013749	1013750	Tfb2	False
chrIII	142553	142554	Tfb2	False
chrIV	600713	600714	Tfb2	False
chrXI	615587	615588	Tfb2	False
chrXVI	406560	406561	Tfb2	False
chrXII	1041477	1041478	Tfb2	False
chrXIII	763161	763162	Tfb2	False
chrXV	722845	722846	Tfb2	True
chrVII	545097	545098	Tfb2	False
chrVII	798457	798458	Tfb2	False
chrI	141551	141552	Tfb2	False
chrXI	338906	338907	Tfb2	False
chrIV	310223	310224	Tfb2	False
chrXIII	253116	253117	Tfb2	False
chrXII	710402	710403	Tfb2	False
chrXV	842205	842206	Tfb2	False
chrIV	217532	217533	Tfb2	False
chrIX	322242	322243	Tfb2	False
chrII	556262	556263	Tfb2	False
chrXII	728784	728785	Tfb2	False
chrXIV	444353	444354	Tfb2	False
chrXV	234263	234264	Tfb2	False
chrXI	142929	142930	Tfb2	False
chrXI	335033	335034	Tfb2	False
chrXI	364586	364587	Tfb2	False
chrI	67912	67913	Tfb2	False
chrVIII	385210	385211	Tfb2	False
chrVII	610432	610433	Tfb2	False
chrVIII	375029	375030	Tfb2	True
chrXI	551615	551616	Tfb2	False
chrIX	321867	321868	Tfb2	True
chrI	130697	130698	Tfb2	False
chrXI	554932	554933	Tfb2	False
chrXI	334973	334974	Tfb2	False
chrIV	155975	155976	Tfb2	False
chrXVI	40906	40907	Tfb2	False
chrVII	1050111	1050112	Tfb2	False
chrVII	785192	785193	Tfb2	False
chrXVI	98717	98718	Tfb2	False
chrIV	190846	190847	Tfb2	False
chrXV	978231	978232	Tfb2	False
chrV	61077	61078	Tfb2	False
chrV	268242	268243	Tfb2	False
chrXIII	388746	388747	Tfb2	False
chrIV	330963	330964	Tfb2	True
chrII	564887	564888	Tfb2	False
chrIII	163242	163243	Tfb2	False
chrXVI	297438	297439	Tfb2	False
chrXVI	666062	666063	Tfb2	True
chrXII	931778	931779	Tfb2	False
chrXIV	87764	87765	Tfb2	False
chrXV	552958	552959	Tfb2	False
chrX	647357	647358	Tfb2	True
chrXVI	135728	135729	Tfb2	False
chrV	303913	303914	Tfb2	False
chrXIII	56467	56468	Tfb2	False
chrXVI	829685	829686	Tfb2	False
chrXV	575008	575009	Tfb2	False
chrXI	208097	208098	Tfb2	False
chrXIII	170328	170329	Tfb2	False
chrX	90733	90734	Tfb2	False
chrV	100643	100644	Tfb2	False
chrVII	95722	95723	Tfb2	False
chrVII	640757	640758	Tfb2	True
chrV	545520	545521	Tfb2	False
chrXIV	331278	331279	Tfb2	False
chrXV	61132	61133	Tfb2	False
chrV	141595	141596	Tfb2	False
chrXII	796405	796406	Tfb2	False
chrXII	837476	837477	Tfb2	False
chrXIV	413560	413561	Tfb2	False
chrXIII	732359	732360	Tfb2	False
chrXIV	559225	559226	Tfb2	False
chrII	236431	236432	Tfb2	False
chrIV	363872	363873	Tfb2	False
chrXIV	723181	723182	Tfb2	False
chrXII	440304	440305	Tfb2	False
chrIV	1469318	1469319	Tfb2	False
chrXVI	481974	481975	Tfb2	False
chrIV	471791	471792	Tfb2	False
chrXVI	74814	74815	Tfb2	False
chrXVI	412268	412269	Tfb2	True
chrXII	658576	658577	Tfb2	False
chrVIII	552022	552023	Tfb2	False
chrIV	427190	427191	Tfb2	False
chrVIII	81734	81735	Tfb2	False
chrIII	177034	177035	Tfb2	False
chrXIII	651112	651113	Tfb2	True
chrV	414272	414273	Tfb2	False
chrXIV	234185	234186	Tfb2	False
chrXIII	272093	272094	Tfb2	False
chrI	76374	76375	Tfb2	False
chrXII	809722	809723	Tfb2	False
chrVIII	517469	517470	Tfb2	False
chrXIV	187548	187549	Tfb2	False
chrXV	136278	136279	Tfb2	True
chrIV	556537	556538	Tfb2	False
chrI	225391	225392	Tfb2	False
chrVI	64999	65000	Tfb2	False
chrX	381223	381224	Tfb2	False
chrVII	516641	516642	Tfb2	False
chrVIII	488271	488272	Tfb2	False
chrXIII	701695	701696	Tfb2	False
chrIV	765297	765298	Tfb2	False
chrXVI	797482	797483	Tfb2	False
chrXVI	164067	164068	Tfb2	True
chrXVI	108565	108566	Tfb2	False
chrVI	54917	54918	Tfb2	False
chrV	284344	284345	Tfb2	False
chrXV	796885	796886	Tfb2	False
chrVII	823973	823974	Tfb2	False
chrII	452564	452565	Tfb2	False
chrII	307388	307389	Tfb2	False
chrV	27595	27596	Tfb2	False
chrIV	930403	930404	Tfb2	False
chrII	113618	113619	Tfb2	False
chrXIV	602809	602810	Tfb2	False
chrVII	443116	443117	Tfb2	False
chrIV	652663	652664	Tfb2	False
chrIV	930527	930528	Tfb2	False
chrXI	533895	533896	Tfb2	False
chrXII	721501	721502	Tfb2	False
chrX	623074	623075	Tfb2	False
chrV	545069	545070	Tfb2	False
chrIX	267875	267876	Tfb2	False
chrVIII	115952	115953	Tfb2	False
chrXV	186770	186771	Tfb2	False
chrXV	904664	904665	Tfb2	False
chrIV	216019	216020	Tfb2	False
chrXII	921700	921701	Tfb2	False
chrXV	233793	233794	Tfb2	False
chrVIII	241586	241587	Tfb2	False
chrXV	967772	967773	Tfb2	False
chrIII	124990	124991	Tfb2	False
chrVII	560083	560084	Tfb2	False
chrX	192429	192430	Tfb2	False
chrVII	426927	426928	Tfb2	False
chrXVI	279988	279989	Tfb2	False
chrII	378568	378569	Tfb2	False
chrIV	550706	550707	Tfb2	False
chrXI	34346	34347	Tfb2	False
chrIV	238745	238746	Tfb2	False
chrXVI	517459	517460	Tfb2	False
chrIV	507767	507768	Tfb2	False
chrVII	974016	974017	Tfb2	False
chrVIII	422866	422867	Tfb2	False
chrXV	762383	762384	Tfb2	False
chrXI	174120	174121	Tfb2	False
chrX	704121	704122	Tfb2	True
chrVII	56388	56389	Tfb2	False
chrXI	426156	426157	Tfb2	False
chrXII	903641	903642	Tfb2	False
chrIV	1080294	1080295	Tfb2	False
chrXII	166364	166365	Tfb2	False
chrV	194613	194614	Tfb2	False
chrXIII	302577	302578	Tfb2	False
chrXIV	331243	331244	Tfb2	False
chrVII	311027	311028	Tfb2	True
chrXII	665084	665085	Tfb2	False
chrXV	898406	898407	Tfb2	False
chrXV	427387	427388	Tfb2	False
chrXIII	880435	880436	Tfb2	False
chrIV	1328717	1328718	Tfb2	False
chrV	82798	82799	Tfb2	False
chrVII	180491	180492	Tfb2	False
chrXV	720284	720285	Tfb2	True
chrII	425843	425844	Tfb2	False
chrV	404420	404421	Tfb2	False
chrXVI	425929	425930	Tfb2	False
chrVI	226001	226002	Tfb2	False
chrXIV	499668	499669	Tfb2	False
chrXV	83053	83054	Tfb2	False
chrXIII	751681	751682	Tfb2	False
chrVIII	462414	462415	Tfb2	False
chrXV	606221	606222	Tfb2	False
chrV	205172	205173	Tfb2	False
chrIII	58775	58776	Tfb2	False
chrXV	757827	757828	Tfb2	False
chrX	140154	140155	Tfb2	False
chrXVI	491595	491596	Tfb2	False
chrXVI	679566	679567	Tfb2	False
chrVII	1058782	1058783	Tfb2	False
chrXIII	424922	424923	Tfb2	False
chrV	503992	503993	Tfb2	False
chrXIV	217266	217267	Tfb2	False
chrV	196880	196881	Tfb2	False
chrVII	703368	703369	Tfb2	False
chrIV	507837	507838	Tfb2	False
chrXIV	65615	65616	Tfb2	False
chrVII	131316	131317	Tfb2	False
chrXVI	214158	214159	Tfb2	False
chrXVI	593204	593205	Tfb2	True
chrXII	416749	416750	Tfb2	False
chrVI	64978	64979	Tfb2	False
chrVII	545124	545125	Tfb2	False
chrXIII	321849	321850	Tfb2	False
chrII	483503	483504	Tfb2	False
chrIV	592136	592137	Tfb2	False
chrIX	160659	160660	Tfb2	False
chrVIII	470818	470819	Tfb2	False
chrXIV	627210	627211	Tfb2	False
chrIV	530827	530828	Tfb2	False
chrXIII	253678	253679	Tfb2	False
chrII	84324	84325	Tfb2	False
chrXIII	895511	895512	Tfb2	False
chrIX	258356	258357	Tfb2	False
chrXVI	66831	66832	Tfb2	False
chrIV	808245	808246	Tfb2	False
chrXII	737646	737647	Tfb2	False
chrIV	87456	87457	Tfb2	False
chrXIII	664615	664616	Tfb2	False
chrVI	252442	252443	Tfb2	False
chrXIII	349750	349751	Tfb2	False
chrVIII	187716	187717	Tfb2	False
chrXVI	551748	551749	Tfb2	False
chrII	718152	718153	Tfb2	False
chrVIII	283355	283356	Tfb2	False
chrIV	1022414	1022415	Tfb2	False
chrXII	922180	922181	Tfb2	True
chrVII	277565	277566	Tfb2	False
chrIV	1164748	1164749	Tfb2	False
chrIV	444234	444235	Tfb2	False
chrVII	56192	56193	Tfb2	False
chrXI	46376	46377	Tfb2	False
chrXIII	219884	219885	Tfb2	False
chrXV	515143	515144	Tfb2	False
chrXV	217105	217106	Tfb2	False
chrXIV	661931	661932	Tfb2	False
chrXVI	840134	840135	Tfb2	False
chrVII	959839	959840	Tfb2	False
chrXII	84607	84608	Tfb2	False
chrVII	398514	398515	Tfb2	False
chrIX	22553	22554	Tfb2	False
chrXII	867166	867167	Tfb2	False
chrXIV	427269	427270	Tfb2	False
chrIII	229185	229186	Tfb2	False
chrXV	380988	380989	Tfb2	False
chrXV	631847	631848	Tfb2	False
chrII	490529	490530	Tfb2	False
chrVIII	551545	551546	Tfb2	False
chrVII	802153	802154	Tfb2	False
chrXV	304573	304574	Tfb2	False
chrVII	878325	878326	Tfb2	False
chrIV	836356	836357	Tfb2	True
chrXV	28310	28311	Tfb2	False
chrXVI	453306	453307	Tfb2	False
chrV	16268	16269	Tfb2	False
chrXIV	507566	507567	Tfb2	False
chrIV	1362266	1362267	Tfb2	False
chrXVI	100417	100418	Tfb2	False
chrXVI	812709	812710	Tfb2	False
chrX	413438	413439	Tfb2	False
chrXV	340029	340030	Tfb2	False
chrX	466248	466249	Tfb2	False
chrXVI	256913	256914	Tfb2	False
chrXII	506068	506069	Tfb2	False
chrXV	212161	212162	Tfb2	False
chrX	104542	104543	Tfb2	False
chrXV	742783	742784	Tfb2	False
chrII	236329	236330	Tfb2	False
chrXIII	246042	246043	Tfb2	False
chrII	258035	258036	Tfb2	False
chrXI	25131	25132	Tfb2	False
chrVII	650761	650762	Tfb2	False
chrXVI	370904	370905	Tfb2	False
chrXIII	271561	271562	Tfb2	True
chrXV	342673	342674	Tfb2	False
chrV	123068	123069	Tfb2	False
chrXII	97594	97595	Tfb2	False
chrIV	305047	305048	Tfb2	False
chrIV	1222460	1222461	Tfb2	False
chrXII	369932	369933	Tfb2	True
chrVII	1000666	1000667	Tfb2	False
chrVIII	508890	508891	Tfb2	False
chrIII	16924	16925	Tfb2	False
chrIX	127427	127428	Tfb2	False
chrXI	393430	393431	Tfb2	False
chrVIII	450691	450692	Tfb2	True
chrXIII	353396	353397	Tfb2	False
chrXVI	648582	648583	Tfb2	False
chrII	372827	372828	Tfb2	False
chrIV	512479	512480	Tfb2	False
chrXIII	914759	914760	Tfb2	False
chrII	36708	36709	Tfb2	False
chrXII	388529	388530	Tfb2	False
chrIX	166301	166302	Tfb2	False
chrV	461793	461794	Tfb2	False
chrVII	478762	478763	Tfb2	False
chrXVI	610282	610283	Tfb2	False
chrXII	1041804	1041805	Tfb2	True
chrIII	50293	50294	Tfb2	True
chrXIV	405614	405615	Tfb2	False
chrXIV	198096	198097	Tfb2	False
chrVII	596509	596510	Tfb2	False
chrVII	836762	836763	Tfb2	False
chrXII	486816	486817	Tfb2	True
chrXV	370914	370915	Tfb2	False
chrXII	546026	546027	Tfb2	False
chrXIII	556721	556722	Tfb2	False
chrIII	68927	68928	Tfb2	True
chrII	662481	662482	Tfb2	False
chrX	651288	651289	Tfb2	False
chrV	349467	349468	Tfb2	False
chrXIII	408934	408935	Tfb2	False
chrIV	1445579	1445580	Tfb2	False
chrXVI	572625	572626	Tfb2	False
chrVIII	292696	292697	Tfb2	False
chrXII	232070	232071	Tfb2	False
chrXII	404263	404264	Tfb2	False
chrX	281022	281023	Tfb2	False
chrVII	472782	472783	Tfb2	False
chrIX	300095	300096	Tfb2	True
chrXV	1043142	1043143	Tfb2	False
chrVI	44509	44510	Tfb2	False
chrIV	133355	133356	Tfb2	False
chrXV	342861	342862	Tfb2	True
chrXIII	653875	653876	Tfb2	False
chrII	145813	145814	Tfb2	False
chrIV	211122	211123	Tfb2	False
chrXV	493343	493344	Tfb2	False
chrXIII	759487	759488	Tfb2	False
chrXI	356454	356455	Tfb2	True
chrIV	848327	848328	Tfb2	False
chrXII	473585	473586	Tfb2	True
chrIV	1454540	1454541	Tfb2	False
chrV	15985	15986	Tfb2	False
chrXIV	335356	335357	Tfb2	False
chrXII	259489	259490	Tfb2	False
chrXIII	605727	605728	Tfb2	False
chrXII	469931	469932	Tfb2	True
chrII	380308	380309	Tfb2	False
chrVII	974132	974133	Tfb2	False
chrXVI	911202	911203	Tfb2	False
chrXVI	529586	529587	Tfb2	False
chrII	172477	172478	Tfb2	False
chrVI	131625	131626	Tfb2	False
chrXV	255279	255280	Tfb2	False
chrIV	1168853	1168854	Tfb2	False
chrXVI	339855	339856	Tfb2	False
chrIX	138130	138131	Tfb2	False
chrII	770605	770606	Tfb2	False
chrIV	363654	363655	Tfb2	False
chrX	94937	94938	Tfb2	False
chrX	126448	126449	Tfb2	False
chrXV	817078	817079	Tfb2	False
chrXV	61100	61101	Tfb2	False
chrXI	248635	248636	Tfb2	False
chrV	90193	90194	Tfb2	False
chrXIII	20508	20509	Tfb2	True
chrIV	1325330	1325331	Tfb2	False
chrVI	56050	56051	Tfb2	False
chrXV	74097	74098	Tfb2	False
chrXI	75609	75610	Tfb2	False
chrXII	514817	514818	Tfb2	False
chrIX	187952	187953	Tfb2	False
chrIV	534736	534737	Tfb2	False
chrIV	340151	340152	Tfb2	True
chrXII	212129	212130	Tfb2	False
chrVII	280570	280571	Tfb2	False
chrV	265895	265896	Tfb2	False
chrXV	286069	286070	Tfb2	False
chrVIII	216056	216057	Tfb2	True
chrXI	217242	217243	Tfb2	False
chrXIV	510458	510459	Tfb2	False
chrXV	378156	378157	Tfb2	True
chrXIV	631217	631218	Tfb2	False
chrXV	494715	494716	Tfb2	False
chrIV	1108535	1108536	Tfb2	True
chrIV	952708	952709	Tfb2	False
chrIX	312809	312810	Tfb2	False
chrVII	115855	115856	Tfb2	False
chrXII	483183	483184	Tfb2	True
chrIV	591527	591528	Tfb2	False
chrIV	444538	444539	Tfb2	False
chrXV	472653	472654	Tfb2	False
chrXVI	497995	497996	Tfb2	False
chrXI	164822	164823	Tfb2	False
chrVIII	115475	115476	Tfb2	False
chrXVI	520585	520586	Tfb2	False
chrIX	212422	212423	Tfb2	False
chrIV	842073	842074	Tfb2	False
chrXII	539666	539667	Tfb2	False
chrXIV	479709	479710	Tfb2	False
chrIII	122422	122423	Tfb2	False
chrIX	285480	285481	Tfb2	False
chrIV	765634	765635	Tfb2	False
chrVII	976785	976786	Tfb2	False
chrXI	578301	578302	Tfb2	True
chrXI	369766	369767	Tfb2	True
chrIV	489234	489235	Tfb2	False
chrXII	568481	568482	Tfb2	False
chrIV	551382	551383	Tfb2	False
chrX	640619	640620	Tfb2	False
chrXV	580031	580032	Tfb2	False
chrXIV	108409	108410	Tfb2	False
chrXI	489890	489891	Tfb2	False
chrXIII	129578	129579	Tfb2	False
chrIV	617264	617265	Tfb2	False
chrV	153432	153433	Tfb2	False
chrVII	38941	38942	Tfb2	False
chrII	362806	362807	Tfb2	False
chrXV	832730	832731	Tfb2	False
chrVII	401409	401410	Tfb2	False
chrIV	746267	746268	Tfb2	False
chrII	614476	614477	Tfb2	False
chrX	236530	236531	Tfb2	False
chrVIII	143646	143647	Tfb2	False
chrII	310400	310401	Tfb2	False
chrXII	828030	828031	Tfb2	False
chrVII	915130	915131	Tfb2	False
chrXVI	732243	732244	Tfb2	False
chrII	565186	565187	Tfb2	False
chrVIII	443759	443760	Tfb2	False
chrXI	554689	554690	Tfb2	False
chrXVI	581251	581252	Tfb2	False
chrXI	317531	317532	Tfb2	False
chrIX	135987	135988	Tfb2	True
chrXIV	620025	620026	Tfb2	False
chrVII	555745	555746	Tfb2	False
chrIV	768109	768110	Tfb2	False
chrX	280697	280698	Tfb2	False
chrXII	515150	515151	Tfb2	False
chrXI	94101	94102	Tfb2	False
chrXV	1036565	1036566	Tfb2	False
chrI	73570	73571	Tfb2	False
chrXVI	187858	187859	Tfb2	False
chrIX	382178	382179	Tfb2	True
chrXIV	182693	182694	Tfb2	False
chrXI	590225	590226	Tfb2	False
chrX	217369	217370	Tfb2	False
chrXI	328096	328097	Tfb2	False
chrXIV	759194	759195	Tfb2	False
chrIX	122391	122392	Tfb2	False
chrXVI	685499	685500	Tfb2	False
chrVII	190893	190894	Tfb2	False
chrX	461623	461624	Tfb2	False
chrIV	245808	245809	Tfb2	False
chrXI	245609	245610	Tfb2	False
chrXIV	418567	418568	Tfb2	False
chrIX	220781	220782	Tfb2	False
chrIV	628615	628616	Tfb2	False
chrV	250632	250633	Tfb2	False
chrII	141191	141192	Tfb2	False
chrIV	916412	916413	Tfb2	False
chrIV	1300984	1300985	Tfb2	True
chrXV	762128	762129	Tfb2	False
chrIV	525358	525359	Tfb2	False
chrVII	616088	616089	Tfb2	False
chrI	34394	34395	Tfb2	True
chrIV	1183195	1183196	Tfb2	False
chrIV	1493141	1493142	Tfb2	False
chrIV	998419	998420	Tfb2	False
chrVII	76801	76802	Tfb2	False
chrX	180364	180365	Tfb2	False
chrXVI	677115	677116	Tfb2	False
chrXIII	228879	228880	Tfb2	False
chrX	136846	136847	Tfb2	False
chrI	224908	224909	Tfb2	False
chrV	439482	439483	Tfb2	False
chrXVI	534999	535000	Tfb2	False
chrVII	913318	913319	Tfb2	False
chrXI	435017	435018	Tfb2	False
chrVII	617855	617856	Tfb2	True
chrXVI	875109	875110	Tfb2	False
chrVII	672217	672218	Tfb2	True
chrXIV	335162	335163	Tfb2	False
chrIX	83230	83231	Tfb2	True
chrI	35041	35042	Tfb2	False
chrIV	107054	107055	Tfb2	True
chrXV	683916	683917	Tfb2	False
chrX	434707	434708	Tfb2	False
chrVI	130164	130165	Tfb2	False
chrIV	784805	784806	Tfb2	False
chrX	450888	450889	Tfb2	False
chrXI	143576	143577	Tfb2	False
chrVI	251861	251862	Tfb2	False
chrIV	1345243	1345244	Tfb2	False
chrVII	800380	800381	Tfb2	False
chrXI	317146	317147	Tfb2	False
chrIV	126648	126649	Tfb2	True
chrVII	1021926	1021927	Tfb2	True
chrXVI	406610	406611	Tfb2	False
chrXIV	479182	479183	Tfb2	False
chrVII	475438	475439	Tfb2	False
chrXIII	483849	483850	Tfb2	False
chrV	401071	401072	Tfb2	True
chrXII	483010	483011	Tfb2	True
chrXIII	258937	258938	Tfb2	False
chrXVI	883038	883039	Tfb2	True
chrXIV	269965	269966	Tfb2	False
chrV	208566	208567	Tfb2	False
chrXI	80598	80599	Tfb2	False
chrVIII	164771	164772	Tfb2	False
chrVIII	98074	98075	Tfb2	True
chrXVI	242769	242770	Tfb2	False
chrXII	826916	826917	Tfb2	False
chrXIII	178356	178357	Tfb2	False
chrVII	801758	801759	Tfb2	True
chrXV	79830	79831	Tfb2	False
chrXI	282404	282405	Tfb2	False
chrIV	1169081	1169082	Tfb2	False
chrX	36305	36306	Tfb2	False
chrXVI	207944	207945	Tfb2	False
chrXVI	328911	328912	Tfb2	False
chrVI	95123	95124	Tfb2	False
chrXIII	279840	279841	Tfb2	False
chrIII	104403	104404	Tfb2	False
chrVII	883613	883614	Tfb2	True
chrXVI	261212	261213	Tfb2	False
chrIV	326230	326231	Tfb2	False
chrVII	307375	307376	Tfb2	False
chrXII	826569	826570	Tfb2	False
chrXIV	440775	440776	Tfb2	False
chrXIII	756255	756256	Tfb2	False
chrIX	45947	45948	Tfb2	True
chrII	465994	465995	Tfb2	True
chrII	407256	407257	Tfb2	False
chrXVI	752196	752197	Tfb2	False
chrIV	770257	770258	Tfb2	True
chrVII	36921	36922	Tfb2	False
chrXVI	132223	132224	Tfb2	True
chrIV	892456	892457	Tfb2	True
chrXI	463872	463873	Tfb2	True
chrXII	329322	329323	Tfb2	False
chrX	189688	189689	Tfb2	False
chrIV	1489096	1489097	Tfb2	False
chrXV	285468	285469	Tfb2	False
chrVI	131430	131431	Tfb2	False
chrIV	411718	411719	Tfb2	False
chrIV	437989	437990	Tfb2	False
chrXV	616965	616966	Tfb2	False
chrXIV	110556	110557	Tfb2	False
chrXVI	373565	373566	Tfb2	False
chrXII	440402	440403	Tfb2	True
chrX	119167	119168	Tfb2	False
chrX	381076	381077	Tfb2	False
chrIV	693256	693257	Tfb2	True
chrV	47111	47112	Tfb2	False
chrXIII	759446	759447	Tfb2	False
chrIV	199950	199951	Tfb2	False
chrIV	198457	198458	Tfb2	False
chrII	581490	581491	Tfb2	False
chrIII	65628	65629	Tfb2	False
chrXV	544365	544366	Tfb2	False
chrIV	286972	286973	Tfb2	False
chrVII	859569	859570	Tfb2	False
chrXVI	785999	786000	Tfb2	False
chrXV	410427	410428	Tfb2	False
chrXV	288759	288760	Tfb2	False
chrXVI	355461	355462	Tfb2	False
chrXI	100318	100319	Tfb2	False
chrII	479282	479283	Tfb2	False
chrV	492182	492183	Tfb2	False
chrXVI	203193	203194	Tfb2	False
chrX	150848	150849	Tfb2	False
chrXIII	558586	558587	Tfb2	False
chrIV	221305	221306	Tfb2	False
chrVII	197947	197948	Tfb2	False
chrXI	513171	513172	Tfb2	False
chrVI	263812	263813	Tfb2	False
chrVIII	115029	115030	Tfb2	False
chrXIV	559638	559639	Tfb2	False
chrVII	999203	999204	Tfb2	False
chrXV	522877	522878	Tfb2	False
chrV	178623	178624	Tfb2	False
chrII	786891	786892	Tfb2	False
chrXII	296223	296224	Tfb2	False
chrIV	816737	816738	Tfb2	False
chrXII	100620	100621	Tfb2	False
chrXV	168357	168358	Tfb2	False
chrXIII	637043	637044	Tfb2	False
chrXII	924886	924887	Tfb2	False
chrXVI	404265	404266	Tfb2	False
chrIV	305072	305073	Tfb2	False
chrXIII	509339	509340	Tfb2	False
chrXI	178400	178401	Tfb2	False
chrIV	847989	847990	Tfb2	False
chrXIV	613564	613565	Tfb2	False
chrXVI	639091	639092	Tfb2	False
chrIV	521652	521653	Tfb2	False
chrXVI	529397	529398	Tfb2	False
chrXV	770651	770652	Tfb2	False
chrIV	1403169	1403170	Tfb2	False
chrXII	646083	646084	Tfb2	False
chrX	548672	548673	Tfb2	False
chrVIII	293930	293931	Tfb2	False
chrVII	801897	801898	Tfb2	False
chrXVI	675707	675708	Tfb2	False
chrIV	1261568	1261569	Tfb2	False
chrXII	97818	97819	Tfb2	False
chrIV	248028	248029	Tfb2	False
chrXV	268099	268100	Tfb2	False
chrXIV	345540	345541	Tfb2	False
chrXVI	444485	444486	Tfb2	False
chrXV	544937	544938	Tfb2	False
chrV	449508	449509	Tfb2	True
chrVIII	209516	209517	Tfb2	True
chrXIII	662408	662409	Tfb2	False
chrX	570675	570676	Tfb2	True
chrVIII	151038	151039	Tfb2	False
chrVII	436916	436917	Tfb2	False
chrXII	246999	247000	Tfb2	False
chrXII	658031	658032	Tfb2	False
chrI	76223	76224	Tfb2	False
chrII	75159	75160	Tfb2	False
chrIV	482352	482353	Tfb2	False
chrXII	286741	286742	Tfb2	False
chrXI	107093	107094	Tfb2	False
chrIV	217220	217221	Tfb2	False
chrXIV	240267	240268	Tfb2	False
chrXV	511265	511266	Tfb2	False
chrIV	1420336	1420337	Tfb2	False
chrIII	168729	168730	Tfb2	False
chrIV	1011546	1011547	Tfb2	False
chrXI	533564	533565	Tfb2	False
chrV	172032	172033	Tfb2	False
chrXV	417853	417854	Tfb2	False
chrXVI	352592	352593	Tfb2	False
chrXIII	701223	701224	Tfb2	False
chrXIV	332416	332417	Tfb2	False
chrX	294128	294129	Tfb2	True
chrXV	377836	377837	Tfb2	False
chrXII	282883	282884	Tfb2	False
chrIV	286750	286751	Tfb2	False
chrII	618790	618791	Tfb2	False
chrIV	215749	215750	Tfb2	False
chrXIII	288000	288001	Tfb2	False
chrXI	261048	261049	Tfb2	False
chrX	432216	432217	Tfb2	False
chrVII	74264	74265	Tfb2	False
chrXIII	411526	411527	Tfb2	False
chrIV	525088	525089	Tfb2	False
chrXII	473415	473416	Tfb2	True
chrVI	56243	56244	Tfb2	False
chrIII	77991	77992	Tfb2	False
chrXV	949262	949263	Tfb2	False
chrIV	794484	794485	Tfb2	False
chrV	337689	337690	Tfb2	False
chrX	466496	466497	Tfb2	False
chrII	140350	140351	Tfb2	False
chrIV	310448	310449	Tfb2	False
chrXII	377346	377347	Tfb2	False
chrIV	52212	52213	Tfb2	False
chrXIV	426972	426973	Tfb2	False
chrX	381256	381257	Tfb2	False
chrX	392271	392272	Tfb2	False
chrX	36839	36840	Tfb2	True
chrVII	729782	729783	Tfb2	False
chrII	398325	398326	Tfb2	False
chrX	295171	295172	Tfb2	False
chrX	104921	104922	Tfb2	False
chrX	373964	373965	Tfb2	False
chrXI	381959	381960	Tfb2	False
chrIX	193236	193237	Tfb2	False
chrXIII	534782	534783	Tfb2	False
chrXII	877412	877413	Tfb2	False
chrX	289475	289476	Tfb2	False
chrXV	925482	925483	Tfb2	False
chrVII	848554	848555	Tfb2	False
chrVI	249937	249938	Tfb2	False
chrII	697424	697425	Tfb2	False
chrXII	790286	790287	Tfb2	False
chrVII	107631	107632	Tfb2	False
